6002200838074,AP,GAA,SF,A13D,BDT,LB,84
6002200838081,AP,GAA,SF,A13D,BDT,LB,88
6002200838111,AP,GAA,SF,A13D,GD,LB,88
6002200838333,AP,GAA,SF,A14B,14N6,UL,88
6002200838371,AP,GAA,SF,A14B,14N7,UL,100
6002200838395,AP,GAA,SF,A14B,14N8,UL,125
6002200838418,AP,GAA,SF,A14B,14X6,UL,88
6002200838449,AP,GAA,SF,A14B,14X7,UL,100
6002200838456,AP,GAA,SF,A14B,14X7,UL,113
6002200838487,AP,GAA,SF,A14B,14X8,UL,125
6002200838722,AP,GAA,SF,A167,16X7,AL,125
6002200838739,AP,GAA,SF,A167,16X7,AL,138
6002200838746,AP,GAA,SF,A167,16X7,AL,150
6002200838821,AP,GAA,SF,A167,TRU,IF,113
6002200838838,AP,GAA,SF,A167,TRU,IF,125
6002200838920,AP,GAA,SF,A16G,16N7,UL,125
6002200838944,AP,GAA,SF,A16G,16N8,UL,138
6002200838968,AP,GAA,SF,A16G,16N9,UL,150
6002200838999,AP,GAA,SF,A16G,16X7,UL,113
6002200839002,AP,GAA,SF,A16G,16X7,UL,125
6002200839019,AP,GAA,SF,A16G,16X7,UL,138
6002200839064,AP,GAA,SF,A16G,16X8,UL,138
6002200839088,AP,GAA,SF,A16G,16X9,UL,150
6002200840497,AP,GAA,SF,B13D,BDT,LB,70
6002200840503,AP,GAA,SF,B13D,BDT,LB,80
6002200840510,AP,GAA,SF,B13D,BDT,LB,84
6002200840527,AP,GAA,SF,B13D,GD,LB,70
6002200840534,AP,GAA,SF,B13D,GD,LB,84
6002200840862,AP,GAA,SF,B16G,16N7,UL,125
6002200840879,AP,GAA,SF,B16G,16N8,UL,138
6002200840893,AP,GAA,SF,B16G,16N9,UL,150
6002200840909,AP,GAA,SF,B16G,16X9,UL,150
6002200841982,AP,GAA,SF,IP06,GEN,UL,100
6002200841999,AP,GAA,SF,IP06,GEN,UL,113
